"Parent.ID","Extraction...PNNL.Quick.Reference","Date.of.Extraction","Date.of.Sampling","Time.in.Freezer..Days.","DNA.Extraction.Kit.Used","Lab.ID.Used.During.Extraction..label.on.tube..sometimes.different.from.BF...","Owen.s.Notation.for.sequencing","Filter.Portion.Details","Full.filtration.Details","Filter.Used.for.Extraction","Total.volume.filtered.through.whole.filter..L.","X..Of.Whole.Filter.Used","Weight.of.whole.filter","Weight.of.filter.fraction.used..mg.","Filtered.Volume.Used.in.extraction.L.","DNA.Yield..ng.µl.","DNA.Yield..µg.µl.","X260...280","X260...230","Elution.Volume..µl.","Sample.Volume.Used..µl.","Remaining.Volume","Total.µg","Total.ng","ng.normalized.per.ml.of.filtered.volume","Qubit.Kit.used","Actual.Nucleic..Acid.Conc...ng.ul.","Total..Amount...ng.","Total..Amount...µg.","ng.per.mL.of.filtered.volume.2","Date.Shipped.for.Sequencing","Azenta.ID","Sample.Volume","Actual.nucleic.acid.conc...ng.µL.","A260.A280","A260.A230","Actual..Nucleic..Acid..Conc....ng.ul.2","Total..Amount...ng.3","X.Reads","Yield..Mbases.","Mean.quality.score","X..Bases...30","DNA.Yield..ng.µl.4","X260...280.5","X260...2306","Total.nanograms","Post.Extraction.Kit.Used","DNA.ID.s.combined","DNA.Yield..ng.µl.7","DNA.Yield..µg.µl.8","X260...280.9","X260...23010","Elution.Volume..µl..11","Sample.Volume.Used..µl.12","Remaining.Volume.13","Total.µg14","Total.ng15","Qubit.Kit.used16","Actual..Nucleic..Acid..Conc....ng.ul.17","Total..Amount...ng.18","Total..Amount...µg.19","Filter.Used.for.Extraction.Fixed_Name","Experiment.index..Parent.Sample.unique.ids.used.for.DMP.","Subsample.Filter...for.Quick.Reference","Replicate..","Filter.Pore.Size","Filter.Diameter","Filter.material","Filtration.Sequence","Filter.Fraction2","Filtration.Equipment","Person.Filtering","Time.of.Filter.Subsample..Collection..When.filter.is.done.filtering.","Date.filtered","Date.of.Sample.Collection","Time.between.sampling.and.filtration..days.","Sample.Location","Time.of.parent.sample.collection","Sampling.Method...At.initial.time.of.water.collection.","Total.Sample.Volume.Collected..L.","Volume.Filtered.through.individual.filter..L.","Filtrate.kept.","DNA.extracted.","X..of.Filter.destructively.sampled.if.DNA.extracted","Sequenced..x","DNA.Sample.ID.s.","Additional.Notes","Date","Sampling.Time","Year","Month","Day","Hour","Min","Tidal.Stage","Site.Coordinates","Latitude","Longitude","Crew","Sampling.Method","Volume.Collected...L.","Secchi.Depth..m....Secchi.Disk.","Time.of.Secchi.measurement..Sechhi.Disk.","Cloud.Cover..Observation.","Sea.State....Observation.","Wind.speed...Gust..m.s.....Hand.held.Anemometer.","Air.Temp...C....Hand.held.Anemometer.","Water.temperature...C.....YSI.Sensor.","Dissolved.Oxygen..mg.L....YSI.Sensor.","Salinity..ppt....YSI.Sensor.","Turbidity.......YSI.Sensor.","pH...YSI.Sensor.","Chlorophyll........YSI.Sensor.","P.E.........YSI.Sensor.","water_level..m..NAVD88....Sequim.Dock.Data.","temp..degC...Sequim.Dock.Data.","do..mg.L...Sequim.Dock.Data.","salinity..ppt...Sequim.Dock.Data.","airtemp_avg..degC...Sequim.Dock.Data.","baro_pressure..Pa...Sequim.Dock.Data.","rh......Sequim.Dock.Data.","rain..mm...Sequim.Dock.Data.","winddir..deg.from...Sequim.Dock.Data.","windspeed_avg..m.s...Sequim.Dock.Data.","windspeed_max..m.s...Sequim.Dock.Data.","land.par_avg..Sequim.Dock.Data.","underwater.lower_par..Sequim.Dock.Data.","underwater.upper_par..Sequim.Dock.Data.","chlorophyll..Sequim.Dock.Data.","phycoerythrin..ppb...Sequim.Dock.Data.","cdom..ppb...Sequim.Dock.Data.","pco2_water..Sequim.Dock.Data.","pco2_air..Sequim.Dock.Data.","o2_water..Sequim.Dock.Data.","o2_air","pH..Sequim.Dock.Data.","Environment.Notes..observation.","Processing.Notes","X..of.Macro.filters.produced","X..of.Micro.filters.produced","X..of.PIco.filters.produced","X..of.viral.filters.produced","DNA.Extracted.from.Filters.","Sequenced..y","TargetSequencingDepth","Grouping","kappa","C","LR","modelR","LRstar","diversity","No.OfViralCluster","No.OfAssemblies","No.Of10kbupAssemblies","No.OfViralContig","Read.Count","Subset_highest_cyanos","ProSyn_cyanos","Synechococcus","Prochlorococcus","Subset_highest_synphage","Subset_highest_prophage","Subset_highest_phages","Dictyostelium.discoideum","X20241018_cyano_all_genomes","X20241018_pro_all_genomes","X20241018_syn_all_genomes","X20241021_cyanophage_all_genomes","X20241021_proc_phage_all_genomes","X20241021_syn_phage_all_genomes","amoeba_genome_5_all","Subset_highest_cyanos_rpm","ProSyn_cyanos_rpm","Synechococcus_rpm","Prochlorococcus_rpm","Subset_highest_synphage_rpm","Subset_highest_prophage_rpm","Subset_highest_phages_rpm","Dictyostelium.discoideum_rpm","X20241018_cyano_all_genomes_rpm","X20241018_pro_all_genomes_rpm","X20241018_syn_all_genomes_rpm","X20241021_cyanophage_all_genomes_rpm","X20241021_proc_phage_all_genomes_rpm","X20241021_syn_phage_all_genomes_rpm","amoeba_genome_5_all_rpm"
"NW_FE_020","#254",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq254","Micro (> 5µm) Nylon Net","20 -> 5 -> 0.2µm serial filtration","BF-136b",8,0.33333,NA,NA,2.66664,6.3,0.0063,1.83,0.02,100,4,96,0.6048,604.8,226.80226802268,"1X dsDNA HS kit",0.87,83.52,0.08352,31.320313203132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-136b","NW_FE_020","BF-136a-c","R1","5µm","90mm","Nylon","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","Single flask","NRB",13H 51M 0S,2024-08-15,2024-08-14,1,"PNNL-Sequim Floating Dock",12H 55M 0S,"Surface grab",13,8,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq253, 20250130-PNNL-KMJ-Seq254, 20250130-PNNL-KMJ-Seq255",NA,2024-08-14,12H 55M 0S,2024,8,14,12,55,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","NRB, IVC","Surface grab",13,3.5,12H 50M 0S,"mostly sunny","small ripples",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214626551,12.95849991,8.409999847,31.61400032,14.14000034,1018.900024,87.30000305,0,151.6000061,0,0,0.665000021,3043,7999,32.40380096,0,0.273000002,422.2214433,430.1007433,22.16845,21.246322,8.022449,"Stronger surface current, low visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_020","#255",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq255","Micro (> 5µm) Nylon Net","20 -> 5 -> 0.2µm serial filtration","BF-136c",8,0.33333,NA,NA,2.66664,5.9,0.0059,1.66,0.04,100,4,96,0.5664,566.4,212.40212402124,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-136c","NW_FE_020","BF-136a-c","R1","5µm","90mm","Nylon","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","Single flask","NRB",13H 51M 0S,2024-08-15,2024-08-14,1,"PNNL-Sequim Floating Dock",12H 55M 0S,"Surface grab",13,8,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq253, 20250130-PNNL-KMJ-Seq254, 20250130-PNNL-KMJ-Seq255",NA,2024-08-14,12H 55M 0S,2024,8,14,12,55,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","NRB, IVC","Surface grab",13,3.5,12H 50M 0S,"mostly sunny","small ripples",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214626551,12.95849991,8.409999847,31.61400032,14.14000034,1018.900024,87.30000305,0,151.6000061,0,0,0.665000021,3043,7999,32.40380096,0,0.273000002,422.2214433,430.1007433,22.16845,21.246322,8.022449,"Stronger surface current, low visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_021","#256",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq256","Macro ( > 20µm) Nylon","20 -> 5 -> 0.2µm serial filtration","BF-139",7.5,1,NA,NA,7.5,3.7,0.0037,1.41,0.41,100,4,96,0.3552,355.2,47.36,"1X dsDNA HS kit",0.178,17.088,0.017088,2.2784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-139","NW_FE_021","BF-139","R1","20µm",NA,"Nylon","20 -> 5 -> 0.2µm serial filtration","Macro ( > 20µm)","Single flask","MPF",16H 52M 0S,2024-08-15,2024-08-14,1,"North of Port Townsend",13H 5M 0S,"Surface grab",8,7.5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq256",NA,2024-08-14,13H 5M 0S,2024,NA,NA,NA,NA,"Flood","48°09'56""N 122°48'24""W","48.165565800000003","-122.80667320000001","MPF, LGH","Surface grab",8,10.5,12H 60M 0S,"Clear","calm","0","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. 8 IL Nalgene bottles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_021","#257",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq257","Micro (> 5µm) Nylon Net","20 -> 5 -> 0.2µm serial filtration","BF-140a",7.5,0.33333,NA,NA,2.499975,6.3,0.0063,1.62,0.06,100,4,96,0.6048,604.8,241.922419224192,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-140a","NW_FE_021","BF-140a-c","R1","5µm","90mm","Nylon","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","Single flask","MPF",16H 50M 0S,2024-08-15,2024-08-14,1,"North of Port Townsend",13H 5M 0S,"Surface grab",8,7.5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq257, 20250130-PNNL-KMJ-Seq258, 20250130-PNNL-KMJ-Seq259",NA,2024-08-14,13H 5M 0S,2024,NA,NA,NA,NA,"Flood","48°09'56""N 122°48'24""W","48.165565800000003","-122.80667320000001","MPF, LGH","Surface grab",8,10.5,12H 60M 0S,"Clear","calm","0","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. 8 IL Nalgene bottles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_021","#258",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq258","Micro (> 5µm) Nylon Net","20 -> 5 -> 0.2µm serial filtration","BF-140b",7.5,0.33333,NA,NA,2.499975,5.9,0.0059,1.64,0.09,100,4,96,0.5664,566.4,226.562265622656,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-140b","NW_FE_021","BF-140a-c","R1","5µm","90mm","Nylon","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","Single flask","MPF",16H 50M 0S,2024-08-15,2024-08-14,1,"North of Port Townsend",13H 5M 0S,"Surface grab",8,7.5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq257, 20250130-PNNL-KMJ-Seq258, 20250130-PNNL-KMJ-Seq259",NA,2024-08-14,13H 5M 0S,2024,NA,NA,NA,NA,"Flood","48°09'56""N 122°48'24""W","48.165565800000003","-122.80667320000001","MPF, LGH","Surface grab",8,10.5,12H 60M 0S,"Clear","calm","0","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. 8 IL Nalgene bottles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_021","#259",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq259","Micro (> 5µm) Nylon Net","20 -> 5 -> 0.2µm serial filtration","BF-140c",7.5,0.33333,NA,NA,2.499975,6.3,0.0063,1.57,0.08,100,4,96,0.6048,604.8,241.922419224192,"1X dsDNA HS kit",0.099,9.504,0.009504,3.80163801638016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-140c","NW_FE_021","BF-140a-c","R1","5µm","90mm","Nylon","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","Single flask","MPF",16H 50M 0S,2024-08-15,2024-08-14,1,"North of Port Townsend",13H 5M 0S,"Surface grab",8,7.5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq257, 20250130-PNNL-KMJ-Seq258, 20250130-PNNL-KMJ-Seq259",NA,2024-08-14,13H 5M 0S,2024,NA,NA,NA,NA,"Flood","48°09'56""N 122°48'24""W","48.165565800000003","-122.80667320000001","MPF, LGH","Surface grab",8,10.5,12H 60M 0S,"Clear","calm","0","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. 8 IL Nalgene bottles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_020","#260",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq260","Pico (> 0.22µm ) aPES filter cup","20 -> 5 -> 0.2µm serial filtration","BF-145a",5,0.33333,NA,NA,1.66665,6.6,0.0066,1.55,0.08,100,4,96,0.6336,633.6,380.163801638016,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-145a","NW_FE_020","BF-145a-c","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","MPF",16H 1M 0S,2024-08-16,2024-08-14,2,"PNNL-Sequim Floating Dock",12H 55M 0S,"Surface grab",13,5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq260, 20250130-PNNL-KMJ-Seq261, 20250130-PNNL-KMJ-Seq262",NA,2024-08-14,12H 55M 0S,2024,8,14,12,55,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","NRB, IVC","Surface grab",13,3.5,12H 50M 0S,"mostly sunny","small ripples",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214626551,12.95849991,8.409999847,31.61400032,14.14000034,1018.900024,87.30000305,0,151.6000061,0,0,0.665000021,3043,7999,32.40380096,0,0.273000002,422.2214433,430.1007433,22.16845,21.246322,8.022449,"Stronger surface current, low visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_020","#261",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq261","Pico (> 0.22µm ) aPES filter cup","20 -> 5 -> 0.2µm serial filtration","BF-145b",5,0.33333,NA,NA,1.66665,6.7,0.0067,1.55,0.07,100,4,96,0.6432,643.2,385.923859238592,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-145b","NW_FE_020","BF-145a-c","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","MPF",16H 1M 0S,2024-08-16,2024-08-14,2,"PNNL-Sequim Floating Dock",12H 55M 0S,"Surface grab",13,5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq260, 20250130-PNNL-KMJ-Seq261, 20250130-PNNL-KMJ-Seq262",NA,2024-08-14,12H 55M 0S,2024,8,14,12,55,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","NRB, IVC","Surface grab",13,3.5,12H 50M 0S,"mostly sunny","small ripples",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214626551,12.95849991,8.409999847,31.61400032,14.14000034,1018.900024,87.30000305,0,151.6000061,0,0,0.665000021,3043,7999,32.40380096,0,0.273000002,422.2214433,430.1007433,22.16845,21.246322,8.022449,"Stronger surface current, low visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_020","#262",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq262","Pico (> 0.22µm ) aPES filter cup","20 -> 5 -> 0.2µm serial filtration","BF-145c",5,0.33333,NA,NA,1.66665,6,0.006,1.5,0.1,100,4,96,0.576,576,345.60345603456,"1X dsDNA HS kit",0.053,5.088,0.005088,3.05283052830528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-145c","NW_FE_020","BF-145a-c","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","MPF",16H 1M 0S,2024-08-16,2024-08-14,2,"PNNL-Sequim Floating Dock",12H 55M 0S,"Surface grab",13,5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq260, 20250130-PNNL-KMJ-Seq261, 20250130-PNNL-KMJ-Seq262",NA,2024-08-14,12H 55M 0S,2024,8,14,12,55,"Flood","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","NRB, IVC","Surface grab",13,3.5,12H 50M 0S,"mostly sunny","small ripples",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214626551,12.95849991,8.409999847,31.61400032,14.14000034,1018.900024,87.30000305,0,151.6000061,0,0,0.665000021,3043,7999,32.40380096,0,0.273000002,422.2214433,430.1007433,22.16845,21.246322,8.022449,"Stronger surface current, low visibility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_021","#263",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq263","Pico (> 0.22µm ) aPES filter cup","20 -> 5 -> 0.2µm serial filtration","BF-146a",5,0.33333,NA,NA,1.66665,6.5,0.0065,1.4,0.1,100,4,96,0.624,624,374.40374403744,"1X dsDNA HS kit",0.374,35.904,0.035904,21.5426154261543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-146a","NW_FE_021","BF-146a-c","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","MPF",16H 7M 0S,2024-08-16,2024-08-14,2,"North of Port Townsend",13H 5M 0S,"Surface grab",8,5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq263. 20250130-PNNL-KMJ-Seq264, 20250130-PNNL-KMJ-Seq265",NA,2024-08-14,13H 5M 0S,2024,NA,NA,NA,NA,"Flood","48°09'56""N 122°48'24""W","48.165565800000003","-122.80667320000001","MPF, LGH","Surface grab",8,10.5,12H 60M 0S,"Clear","calm","0","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. 8 IL Nalgene bottles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_021","#264",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq264","Pico (> 0.22µm ) aPES filter cup","20 -> 5 -> 0.2µm serial filtration","BF-146b",5,0.33333,NA,NA,1.66665,8.6,0.0086,1.68,0.03,100,4,96,0.8256,825.6,495.364953649536,"1X dsDNA HS kit",0.26,24.96,0.02496,14.9761497614976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-146b","NW_FE_021","BF-146a-c","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","MPF",16H 7M 0S,2024-08-16,2024-08-14,2,"North of Port Townsend",13H 5M 0S,"Surface grab",8,5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq263. 20250130-PNNL-KMJ-Seq264, 20250130-PNNL-KMJ-Seq265",NA,2024-08-14,13H 5M 0S,2024,NA,NA,NA,NA,"Flood","48°09'56""N 122°48'24""W","48.165565800000003","-122.80667320000001","MPF, LGH","Surface grab",8,10.5,12H 60M 0S,"Clear","calm","0","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. 8 IL Nalgene bottles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_021","#265",2025-01-30,2024-08-14,169,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 04053228032601",NA,"20250130-PNNL-KMJ-Seq265","Pico (> 0.22µm ) aPES filter cup","20 -> 5 -> 0.2µm serial filtration","BF-146c",5,0.33333,NA,NA,1.66665,7.2,0.0072,1.61,0.07,100,4,96,0.6912,691.2,414.724147241472,"1X dsDNA HS kit",0.098,9.408,0.009408,5.64485644856449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BF-146c","NW_FE_021","BF-146a-c","R1","0.2µm",NA,"aPES","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Filter cup","MPF",16H 7M 0S,2024-08-16,2024-08-14,2,"North of Port Townsend",13H 5M 0S,"Surface grab",8,5,NA,"Yes",1,"No","20250130-PNNL-KMJ-Seq263. 20250130-PNNL-KMJ-Seq264, 20250130-PNNL-KMJ-Seq265",NA,2024-08-14,13H 5M 0S,2024,NA,NA,NA,NA,"Flood","48°09'56""N 122°48'24""W","48.165565800000003","-122.80667320000001","MPF, LGH","Surface grab",8,10.5,12H 60M 0S,"Clear","calm","0","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. 8 IL Nalgene bottles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
